Yr,Day,Hr,Mn,Sec,Fr,Code,Sig,Latitude,Longitude,GpsAge,,,,
5,218,6,35,43,8165,140,75,62.035965,-145.39899,1,,,,
5,218,6,35,44,8165,140,74,62.03574833,-145.398495,1,,,,
5,218,6,36,7,8165,140,84,62.03978833,-145.3871683,1,,,,
5,218,6,36,8,8165,140,85,62.040135,-145.387175,1,,,,
5,218,6,36,9,8165,140,84,62.04047667,-145.3872667,1,,,,
5,218,6,36,10,8165,140,83,62.04080667,-145.3874467,1,,,,
5,218,6,36,11,8165,140,82,62.04111667,-145.387725,1,,,,
5,218,6,36,12,8165,140,79,62.04139833,-145.3880967,1,,,,
5,218,6,36,14,8165,140,81,62.04185833,-145.3890883,1,,,,
5,218,6,36,15,8165,140,80,62.04202333,-145.3896817,1,,,,
5,218,6,36,16,8165,140,79,62.04222,-145.3909867,0,,,,
5,218,6,36,18,8165,140,81,62.04225667,-145.3916633,0,,,,
5,218,6,44,47,8184,260,84,62.07175833,-145.6245067,1,,,,
5,218,6,44,47,8184,260,82,62.07175833,-145.6245067,1,,,,
5,218,6,44,49,8184,260,78,62.07128167,-145.6253333,1,,,,
5,218,6,46,8,8184,260,111,62.07635667,-145.6594883,1,,,,
5,218,6,46,9,8184,260,113,62.076635,-145.6591617,1,,,,
5,218,6,46,9,8184,260,111,62.076635,-145.6591617,1,,,,
5,218,6,46,10,8184,260,111,62.076915,-145.6588283,1,,,,
5,218,6,46,11,8184,260,110,62.07719333,-145.6584967,1,,,,
5,218,6,57,53,8086,120,78,62.07054833,-145.97077,1,,,,
5,218,6,57,54,8086,120,81,62.07024833,-145.9710817,1,,,,
5,218,6,57,55,8086,120,81,62.06994167,-145.9713683,1,,,,
5,218,6,57,56,8086,120,80,62.06963,-145.9716317,1,,,,
5,218,6,57,58,8086,120,79,62.06898667,-145.972065,1,,,,
5,218,6,57,59,8086,120,79,62.06866167,-145.9722217,1,,,,
5,218,6,58,3,8086,120,78,62.06695,-145.97231,0,,,,
5,218,6,58,5,8086,120,74,62.06627,-145.9720267,0,,,,
5,218,6,58,6,8086,120,84,62.065935,-145.971815,0,,,,
5,218,6,58,8,8086,120,81,62.065605,-145.9715633,0,,,,
5,218,6,58,9,8086,120,83,62.06528167,-145.971265,0,,,,
5,218,6,58,10,8086,120,79,62.064965,-145.9709267,1,,,,
5,218,7,1,45,8245,80,71,62.05201167,-146.0082467,0,,,,
5,218,7,9,48,8265,260,70,62.00534667,-146.2537433,0,,,,
5,218,7,9,50,8265,260,77,62.00517833,-146.254895,1,,,,
5,218,7,9,51,8265,260,87,62.005005,-146.2560433,0,,,,
5,218,7,9,53,8265,260,90,62.00472833,-146.25709,0,,,,
5,218,7,9,53,8265,260,87,62.00472833,-146.25709,0,,,,
5,218,7,9,56,8265,260,83,62.00406667,-146.25827,0,,,,
5,218,7,9,56,8265,260,82,62.00406667,-146.25827,0,,,,
5,218,7,9,58,8265,260,79,62.00379333,-146.258525,0,,,,
5,218,7,10,1,8265,260,78,62.00286833,-146.258775,0,,,,
5,218,7,10,1,8265,260,76,62.00286833,-146.258775,0,,,,
5,218,7,26,45,8205,180,69,62.12196167,-146.6209667,0,,,,
5,218,7,26,47,8205,180,74,62.12216833,-146.6205017,0,,,,
5,218,7,26,53,8205,180,70,62.12383667,-146.6197167,0,,,,
5,218,7,28,0,8205,180,79,62.13168667,-146.6319783,1,,,,
5,218,7,28,3,8205,180,87,62.13162167,-146.6297217,1,,,,
5,218,7,28,6,8205,180,94,62.13150167,-146.6275317,1,,,,
5,218,7,28,6,8205,180,84,62.13150167,-146.6275317,1,,,,
5,218,7,52,51,8165,90,74,61.75828833,-145.9773833,0,,,,
5,218,7,52,51,8165,90,74,61.75828833,-145.9773833,0,,,,
5,218,7,52,56,8165,90,75,61.75712833,-145.9762717,1,,,,
5,218,7,52,57,8165,90,75,61.75683667,-145.9760083,1,,,,
5,218,7,52,57,8165,90,77,61.75683667,-145.9760083,1,,,,
5,218,7,52,58,8165,90,77,61.75654333,-145.975755,1,,,,
5,218,7,53,0,8165,90,81,61.75596,-145.9752867,1,,,,
5,218,7,53,1,8165,90,83,61.75566833,-145.9750767,1,,,,
5,218,7,53,1,8165,90,83,61.75566833,-145.9750767,1,,,,
5,218,7,53,2,8165,90,82,61.755375,-145.9748833,1,,,,
5,218,7,53,21,8287,0,73,61.74903167,-145.97459,0,,,,
5,218,7,53,21,8287,0,71,61.74903167,-145.97459,0,,,,
5,218,7,53,22,8287,0,71,61.74871167,-145.9745617,0,,,,
5,218,7,53,24,8287,0,72,61.74839,-145.9745083,0,,,,
5,218,7,53,25,8287,0,73,61.74806667,-145.9744267,0,,,,
5,218,7,53,26,8287,0,73,61.74774167,-145.9743117,0,,,,
5,218,7,53,26,8287,0,74,61.74774167,-145.9743117,0,,,,
5,218,7,53,56,8025,140,82,61.73904167,-145.9675683,1,,,,
5,218,7,53,57,8025,140,86,61.73876833,-145.9679433,1,,,,
5,218,7,53,58,8025,140,80,61.73849667,-145.9683067,1,,,,
5,218,7,53,59,8025,140,81,61.73821167,-145.9686083,1,,,,
5,218,7,54,0,8025,140,82,61.73791167,-145.9688283,1,,,,
5,218,7,54,1,8025,140,80,61.73727667,-145.9690033,0,,,,
5,218,7,54,2,8025,140,85,61.73695333,-145.968945,0,,,,
5,218,7,54,3,8025,140,86,61.73663667,-145.9687867,0,,,,
5,218,7,54,5,8025,140,87,61.736335,-145.968515,0,,,,
5,218,7,54,7,8025,140,87,61.73581667,-145.9676833,0,,,,
5,218,7,54,8,8025,140,89,61.735615,-145.9671433,0,,,,
5,218,7,54,10,8025,140,94,61.7354,-145.965925,0,,,,
5,218,7,54,10,8025,140,93,61.7354,-145.965925,0,,,,
5,218,7,54,13,8025,140,80,61.73537833,-145.9639117,0,,,,
5,218,7,54,15,8025,140,76,61.73561167,-145.962705,1,,,,
5,218,7,54,16,8025,140,80,61.7358,-145.962185,1,,,,
5,218,7,54,17,8025,140,84,61.73602833,-145.9617833,1,,,,
5,218,7,54,18,8025,140,87,61.736285,-145.9614267,1,,,,
5,218,7,54,19,8025,140,87,61.73657,-145.9612117,1,,,,
5,218,7,54,20,8025,190,71,61.737165,-145.9610283,0,,,,
5,218,7,54,20,8025,140,84,61.737165,-145.9610283,0,,,,
5,218,7,54,21,8025,190,72,61.737165,-145.9610283,1,,,,
5,218,7,54,21,8025,140,79,61.737165,-145.9610283,1,,,,
5,218,7,54,23,8025,140,77,61.73806667,-145.9612033,0,,,,
5,218,7,54,26,8025,140,74,61.73895833,-145.96169,0,,,,
5,218,7,54,29,8025,140,75,61.73953667,-145.9622033,0,,,,
5,218,7,54,34,8045,10,102,61.741085,-145.9645183,0,,,,
5,218,7,54,35,8045,10,103,61.74129333,-145.9650167,0,,,,
5,218,7,54,35,8045,10,104,61.74129333,-145.9650167,0,,,,
5,218,7,54,38,8045,10,104,61.74165167,-145.96611,0,,,,
5,218,7,54,38,8045,240,95,61.74165167,-145.96611,0,,,,
5,218,7,54,39,8045,10,105,61.74179667,-145.966705,0,,,,
5,218,7,54,39,8045,10,107,61.74179667,-145.966705,0,,,,
5,218,7,54,40,8045,240,93,61.741915,-145.96733,0,,,,
5,218,7,54,40,8045,10,107,61.741915,-145.96733,0,,,,
5,218,7,54,41,8045,240,99,61.74200667,-145.967975,0,,,,
5,218,7,54,41,8045,10,106,61.74200667,-145.967975,0,,,,
5,218,7,54,41,8045,10,106,61.74200667,-145.967975,0,,,,
5,218,7,54,43,8045,240,105,61.74210833,-145.9692933,0,,,,
5,218,7,54,43,8045,10,106,61.74210833,-145.9692933,0,,,,
5,218,7,54,44,8045,243,105,61.74212,-145.969955,0,,,,
5,218,7,54,44,8045,10,102,61.74212,-145.969955,0,,,,
5,218,7,54,45,8045,240,100,61.74210833,-145.97061,1,,,,
5,218,7,54,45,8045,10,100,61.74210833,-145.97061,1,,,,
5,218,7,54,46,8045,10,98,61.74207167,-145.9712533,0,,,,
5,218,7,54,46,8045,240,97,61.74207167,-145.9712533,0,,,,
5,218,7,54,46,8045,10,95,61.74207167,-145.9712533,0,,,,
5,218,7,54,48,8045,10,93,61.74194333,-145.97251,0,,,,
5,218,7,54,48,8045,10,91,61.74194333,-145.97251,0,,,,
5,218,7,54,49,8045,240,85,61.741855,-145.9731233,0,,,,
5,218,7,54,49,8045,10,87,61.741855,-145.9731233,0,,,,
5,218,7,54,50,8045,240,80,61.74174833,-145.9737233,0,,,,
5,218,7,54,50,8045,10,85,61.74174833,-145.9737233,0,,,,
5,218,7,54,50,8045,10,86,61.74174833,-145.9737233,0,,,,
5,218,7,54,51,8045,240,90,61.74160833,-145.9742933,0,,,,
5,218,7,54,51,8045,10,87,61.74160833,-145.9742933,0,,,,
5,218,7,54,52,8045,240,93,61.74121333,-145.9752383,0,,,,
5,218,7,54,52,8045,10,86,61.74121333,-145.9752383,0,,,,
5,218,7,54,53,8045,10,87,61.74121333,-145.9752383,1,,,,
5,218,7,54,54,8045,240,92,61.740965,-145.975565,1,,,,
5,218,7,54,54,8045,10,89,61.740965,-145.975565,1,,,,
5,218,7,54,55,8045,240,96,61.740695,-145.9757767,1,,,,
5,218,7,54,55,8045,10,92,61.740695,-145.9757767,1,,,,
5,218,7,54,55,8045,10,94,61.740695,-145.9757767,1,,,,
5,218,7,54,56,8045,240,94,61.74013,-145.9758433,0,,,,
5,218,7,54,56,8045,10,98,61.74013,-145.9758433,0,,,,
5,218,7,54,57,8045,10,95,61.73985,-145.9757117,1,,,,
5,218,7,54,58,8045,10,97,61.739585,-145.975475,0,,,,
5,218,7,54,59,8045,240,85,61.73934167,-145.9751433,0,,,,
5,218,7,54,59,8045,10,98,61.73934167,-145.9751433,0,,,,
5,218,7,54,59,8045,10,99,61.73934167,-145.9751433,0,,,,
5,218,7,55,0,8045,240,88,61.73912333,-145.9747267,1,,,,
5,218,7,55,0,8045,10,100,61.73912333,-145.9747267,1,,,,
5,218,7,55,1,8045,240,85,61.73894,-145.9742417,1,,,,
5,218,7,55,1,8045,10,100,61.73894,-145.9742417,1,,,,
5,218,7,55,2,8045,10,101,61.73879167,-145.9737,1,,,,
5,218,7,55,4,8045,240,77,61.73871,-145.9731383,1,,,,
5,218,7,55,4,8045,10,102,61.73871,-145.9731383,1,,,,
5,218,7,55,5,8045,10,102,61.73865,-145.9725283,1,,,,
5,218,7,55,5,8045,10,102,61.73865,-145.9725283,1,,,,
5,218,7,55,6,8045,10,104,61.73863333,-145.971905,1,,,,
5,218,7,55,7,8045,240,82,61.738655,-145.97128,1,,,,
5,218,7,55,7,8045,10,99,61.738655,-145.97128,1,,,,
5,218,7,55,8,8045,10,84,61.7387,-145.9706567,1,,,,
5,218,7,55,8,8045,10,101,61.7387,-145.9706567,1,,,,
5,218,7,55,9,8045,240,73,61.73875667,-145.97003,1,,,,
5,218,7,55,10,8045,10,94,61.73882,-145.9694,1,,,,
5,218,7,56,0,8066,170,95,61.74784333,-145.9680517,0,,,,
5,218,7,56,1,8066,170,86,61.74779333,-145.9674817,0,,,,
5,218,7,56,3,8066,170,91,61.74770667,-145.9669233,0,,,,
5,218,7,56,8,8066,170,80,61.74676333,-145.964755,0,,,,
5,218,7,56,27,8165,90,89,61.74274667,-145.9712267,0,,,,
5,218,7,56,28,8165,90,93,61.74268833,-145.9717817,0,,,,
5,218,7,56,28,8165,90,93,61.74268833,-145.9717817,0,,,,
5,218,7,56,29,8165,90,94,61.742685,-145.9723433,0,,,,
5,218,7,56,30,8165,90,98,61.742735,-145.972895,0,,,,
5,218,7,56,31,8165,90,101,61.74283667,-145.9734183,0,,,,
5,218,7,56,32,8165,90,92,61.74298833,-145.9739017,0,,,,
5,218,7,56,35,8165,90,106,61.74370167,-145.9749417,1,,,,
5,218,7,56,35,8165,90,106,61.74370167,-145.9749417,1,,,,
5,218,7,57,33,8287,0,84,61.73338,-145.9770017,1,,,,
5,218,7,57,33,8287,0,75,61.73338,-145.9770017,1,,,,
5,218,8,1,48,8287,750,99,61.65545833,-146.0128567,0,,,,
5,218,8,1,49,8287,750,102,61.65516,-146.01293,0,,,,
5,218,8,1,50,8287,750,81,61.65486333,-146.0130217,0,,,,
5,218,8,1,51,8287,750,97,61.65456333,-146.013125,0,,,,
5,218,8,1,52,8287,750,92,61.65426167,-146.0132433,0,,,,
5,218,8,1,53,8287,750,96,61.65396,-146.0133733,0,,,,
5,218,8,1,54,8287,750,75,61.653655,-146.0135133,0,,,,
5,218,8,1,56,8287,750,94,61.65304,-146.0138283,0,,,,
5,218,8,1,57,8287,750,96,61.65273333,-146.0140033,0,,,,
5,218,8,1,59,8287,750,97,61.652125,-146.01441,1,,,,
5,218,8,2,0,8287,750,74,61.652125,-146.01441,2,,,,
5,218,8,2,1,8287,750,84,61.652125,-146.01441,3,,,,
5,218,8,2,3,8287,750,84,61.65104167,-146.01576,1,,,,
5,218,8,2,4,8287,750,84,61.65081833,-146.0162267,1,,,,
5,218,8,5,27,8326,120,85,61.63967333,-146.034665,1,,,,
5,218,8,5,28,8326,120,89,61.63959833,-146.033995,1,,,,
5,218,8,5,29,8326,120,92,61.63959833,-146.033995,2,,,,
5,218,8,5,31,8326,120,96,61.63935,-146.03201,1,,,,
5,218,8,5,33,8326,120,83,61.63924,-146.031365,1,,,,
5,218,8,5,34,8326,120,95,61.63911667,-146.0307283,1,,,,
5,218,8,5,35,8326,120,95,61.63911667,-146.0307283,2,,,,
5,218,8,5,35,8326,120,92,61.63911667,-146.0307283,2,,,,
5,218,8,6,58,8345,80,85,61.61251,-146.0141767,0,,,,
5,218,8,6,59,8345,80,80,61.61219667,-146.013995,0,,,,
5,218,8,7,0,8345,80,85,61.61188833,-146.0137917,0,,,,
5,218,8,7,1,8345,80,80,61.61158333,-146.013565,0,,,,
5,218,8,7,2,8345,80,78,61.61128333,-146.0133117,1,,,,
5,218,8,7,4,8345,80,75,61.61043833,-146.0123933,0,,,,
5,218,8,7,5,8345,80,83,61.61043833,-146.0123933,1,,,,
5,218,8,7,6,8345,80,85,61.609935,-146.01164,0,,,,
5,218,8,7,7,8345,80,82,61.60970333,-146.0112233,0,,,,
5,218,8,7,11,8345,80,73,61.60909833,-146.0098267,0,,,,
5,218,8,7,12,8345,230,73,61.60892333,-146.0093183,0,,,,
5,218,8,7,12,8345,80,85,61.60892333,-146.0093183,0,,,,
5,218,8,7,14,8345,80,77,61.60859833,-146.008255,0,,,,
5,218,8,7,15,8345,80,86,61.60843667,-146.0077117,0,,,,
5,218,8,7,16,8345,80,87,61.608265,-146.0071767,0,,,,
5,218,8,7,17,8345,80,86,61.608075,-146.0066567,0,,,,
5,218,8,7,18,8345,230,84,61.607865,-146.0061567,0,,,,
5,218,8,7,19,8345,80,78,61.607635,-146.005695,0,,,,
5,218,8,7,19,8345,230,92,61.607635,-146.005695,0,,,,
5,218,8,7,20,8345,80,72,61.60738167,-146.005275,0,,,,
5,218,8,7,20,8345,80,77,61.60738167,-146.005275,0,,,,
5,218,8,7,21,8345,230,87,61.60711,-146.00491,0,,,,
5,218,8,7,22,8345,230,90,61.60682667,-146.00461,0,,,,
5,218,8,7,22,8345,80,81,61.60682667,-146.00461,0,,,,
5,218,8,7,23,8345,230,94,61.60653333,-146.0043817,0,,,,
5,218,8,7,23,8345,80,83,61.60653333,-146.0043817,0,,,,
5,218,8,7,24,8345,230,98,61.60623667,-146.0042167,0,,,,
5,218,8,7,25,8345,230,89,61.60593833,-146.0041083,1,,,,
5,218,8,7,26,8345,83,78,61.60564167,-146.00405,1,,,,
5,218,8,7,26,8345,80,75,61.60564167,-146.00405,1,,,,
5,218,8,7,27,8345,230,85,61.60505667,-146.00406,0,,,,
5,218,8,7,28,8345,230,83,61.604765,-146.0040967,0,,,,
5,218,8,7,28,8345,80,78,61.604765,-146.0040967,0,,,,
5,218,8,7,29,8345,230,86,61.60447333,-146.0041417,0,,,,
5,218,8,7,31,8345,230,84,61.60388,-146.0041917,0,,,,
5,218,8,7,31,8345,230,88,61.60388,-146.0041917,0,,,,
5,218,8,7,39,8364,120,94,61.601915,-146.0028133,0,,,,
5,218,8,7,42,8364,120,83,61.60125667,-146.0015133,0,,,,
5,218,8,7,42,8364,120,73,61.60125667,-146.0015133,0,,,,
5,218,8,7,43,8364,120,71,61.60106667,-146.0010133,0,,,,
5,218,8,8,10,8045,750,90,61.60475333,-145.99437,1,,,,
5,218,8,8,11,8045,750,79,61.604885,-145.995015,1,,,,
5,218,8,8,12,8045,750,83,61.60497,-145.9956867,1,,,,
5,218,8,8,13,8045,750,77,61.60501,-145.996375,1,,,,
5,218,8,8,14,8045,750,85,61.60499667,-145.99705,1,,,,
5,218,8,8,15,8045,750,91,61.60490167,-145.9983917,0,,,,
5,218,8,8,16,8045,750,86,61.60490167,-145.9983917,1,,,,
5,218,8,8,31,8165,210,82,61.600825,-145.9980167,0,,,,
5,218,8,8,32,8165,210,86,61.60071833,-145.9972733,0,,,,
5,218,8,8,34,8165,210,81,61.600665,-145.9965267,0,,,,
5,218,8,8,58,8126,60,75,61.60503,-145.9941017,1,,,,
5,218,8,8,58,8126,60,78,61.60503,-145.9941017,1,,,,
5,218,8,8,59,8126,60,75,61.60504167,-145.9946733,1,,,,
5,218,8,9,0,8126,60,79,61.60502667,-145.9952433,1,,,,
5,218,8,9,1,8126,60,75,61.60498333,-145.9958117,1,,,,
5,218,8,9,6,8126,60,83,61.60451333,-145.9992433,0,,,,
5,218,8,9,7,8126,60,86,61.60441333,-145.9997617,0,,,,
5,218,8,9,8,8126,60,91,61.60430833,-146.0002583,0,,,,
5,218,8,9,9,8126,60,94,61.6042,-146.000745,0,,,,
5,218,8,9,10,8126,60,94,61.60409,-146.0012283,0,,,,
5,218,8,9,10,8126,60,93,61.60409,-146.0012283,0,,,,
5,218,8,9,12,8126,60,94,61.60398333,-146.0017033,0,,,,
5,218,8,9,14,8126,60,96,61.60376667,-146.0026867,0,,,,
5,218,8,9,15,8126,63,97,61.60366167,-146.0032,0,,,,
5,218,8,9,16,8126,60,99,61.60356333,-146.003715,0,,,,
5,218,8,9,16,8126,60,100,61.60356333,-146.003715,0,,,,
5,218,8,9,17,8126,160,86,61.60347333,-146.0042317,0,,,,
5,218,8,9,17,8126,60,101,61.60347333,-146.0042317,0,,,,
5,218,8,9,18,8126,163,87,61.60338,-146.004755,0,,,,
5,218,8,9,18,8126,60,98,61.60338,-146.004755,0,,,,
5,218,8,9,19,8126,160,92,61.60327667,-146.00527,0,,,,
5,218,8,9,19,8126,60,103,61.60327667,-146.00527,0,,,,
5,218,8,9,20,8126,160,90,61.60315833,-146.0057783,0,,,,
5,218,8,9,21,8126,60,97,61.60302333,-146.0062667,0,,,,
5,218,8,9,21,8126,160,96,61.60302333,-146.0062667,0,,,,
5,218,8,9,22,8126,60,99,61.60287,-146.00673,1,,,,
5,218,8,9,22,8126,160,97,61.60287,-146.00673,1,,,,
5,218,8,9,23,8126,60,94,61.602695,-146.0071667,1,,,,
5,218,8,9,28,8165,0,77,61.60155667,-146.0088217,1,,,,
5,218,8,9,29,8165,210,96,61.60128667,-146.0090267,1,,,,
5,218,8,9,29,8165,0,79,61.60128667,-146.0090267,1,,,,
5,218,8,9,30,8165,0,78,61.60072833,-146.0092883,0,,,,
5,218,8,9,30,8165,0,76,61.60072833,-146.0092883,0,,,,
5,218,8,9,32,8165,210,98,61.60044833,-146.0093433,1,,,,
5,218,8,9,33,8165,210,100,61.59988833,-146.0093117,0,,,,
5,218,8,9,34,8165,210,99,61.59961333,-146.0092267,0,,,,
5,218,8,9,35,8165,210,95,61.59934333,-146.009095,0,,,,
5,218,8,9,37,8165,210,89,61.59908,-146.0089183,0,,,,
5,218,8,9,47,8245,150,107,61.59627833,-146.0069117,0,,,,
5,218,8,9,47,8245,150,110,61.59627833,-146.0069117,0,,,,
5,218,8,9,49,8245,150,117,61.59600667,-146.0070783,0,,,,
5,218,8,9,50,8245,150,116,61.595745,-146.0073217,0,,,,
5,218,8,9,51,8245,150,109,61.59549667,-146.0076433,0,,,,
5,218,8,9,52,8245,150,104,61.59526833,-146.0080383,0,,,,
5,218,8,9,53,8245,150,96,61.59507,-146.0085,0,,,,
5,218,8,9,54,8245,150,90,61.59490333,-146.0090233,0,,,,
5,218,8,10,4,8306,50,83,61.59544833,-146.0151917,0,,,,
5,218,8,10,5,8306,50,83,61.59561333,-146.0156383,1,,,,
5,218,8,10,6,8306,50,83,61.59578167,-146.0160683,1,,,,
5,218,8,10,6,8306,50,81,61.59578167,-146.0160683,1,,,,
5,218,8,10,7,8306,50,79,61.59595167,-146.01649,1,,,,
5,218,8,10,8,8306,50,80,61.59611833,-146.01691,1,,,,
5,218,8,10,9,8306,50,80,61.59628167,-146.0173383,1,,,,
5,218,8,10,16,8306,50,74,61.59703833,-146.0203567,1,,,,
5,218,8,10,44,8405,210,84,61.59281333,-146.0199,1,,,,
5,218,8,10,44,8405,210,87,61.59281333,-146.0199,1,,,,
5,218,8,10,46,8405,210,89,61.59313667,-146.0188717,1,,,,
5,218,8,10,47,8405,210,92,61.59335,-146.0184333,1,,,,
5,218,8,10,49,8405,210,99,61.59385333,-146.017755,1,,,,
5,218,8,10,50,8405,210,100,61.59413333,-146.0175183,1,,,,
5,218,8,10,51,8405,210,104,61.59472167,-146.01725,0,,,,
5,218,8,10,51,8405,40,78,61.59472167,-146.01725,0,,,,
5,218,8,10,52,8405,210,104,61.59472167,-146.01725,1,,,,
5,218,8,10,52,8405,40,83,61.59472167,-146.01725,1,,,,
5,218,8,10,53,8405,210,98,61.59532167,-146.0172317,0,,,,
5,218,8,10,54,8405,40,82,61.59562167,-146.0173,0,,,,
5,218,8,10,54,8405,210,98,61.59562167,-146.0173,0,,,,
5,218,8,10,54,8405,40,79,61.59562167,-146.0173,0,,,,
5,218,8,10,57,8405,210,101,61.59622,-146.0175317,0,,,,
5,218,8,10,57,8405,40,80,61.59622,-146.0175317,0,,,,
5,218,8,10,58,8405,210,102,61.59651833,-146.017665,0,,,,
5,218,8,10,58,8405,40,82,61.59651833,-146.017665,0,,,,
5,218,8,10,58,8405,40,81,61.59651833,-146.017665,0,,,,
5,218,8,10,59,8405,210,100,61.59682167,-146.0177917,0,,,,
5,218,8,10,59,8405,40,82,61.59682167,-146.0177917,0,,,,
5,218,8,12,0,8405,40,78,61.59512667,-146.021385,0,,,,
5,218,8,12,1,8405,40,76,61.59518833,-146.02202,0,,,,
5,218,8,12,2,8405,210,93,61.59525333,-146.0226533,0,,,,
5,218,8,12,2,8405,40,78,61.59525333,-146.0226533,0,,,,
5,218,8,12,35,8383,750,79,61.60024667,-146.0280983,2,,,,
5,218,8,12,37,8383,750,80,61.60030333,-146.0253667,1,,,,
5,218,8,12,37,8383,130,80,61.60030333,-146.0253667,1,,,,
5,218,8,12,38,8383,750,81,61.600345,-146.0239717,0,,,,
5,218,8,12,39,8383,750,82,61.600345,-146.0239717,1,,,,
5,218,8,12,40,8383,750,80,61.60039333,-146.0232717,0,,,,
5,218,8,12,40,8383,130,77,61.60039333,-146.0232717,0,,,,
5,218,8,12,41,8383,750,77,61.600555,-146.021885,1,,,,
5,218,8,12,43,8383,750,75,61.60067167,-146.02121,2,,,,
5,218,8,12,43,8383,750,84,61.60067167,-146.02121,2,,,,
5,218,8,12,44,8383,750,82,61.60097833,-146.0199333,1,,,,
5,218,8,12,46,8383,130,87,61.601165,-146.01935,0,,,,
5,218,8,12,46,8383,750,77,61.601165,-146.01935,0,,,,
5,218,8,12,47,8383,130,86,61.601375,-146.0188,0,,,,
5,218,8,12,48,8383,750,82,61.601605,-146.0182967,1,,,,
5,218,8,12,50,8383,750,83,61.60211,-146.01742,1,,,,
5,218,8,13,49,8086,200,79,61.59631833,-146.0168483,1,,,,
5,218,8,13,49,8086,200,76,61.59631833,-146.0168483,1,,,,
5,218,8,13,50,8086,200,78,61.596505,-146.0174483,1,,,,
5,218,8,13,52,8086,200,77,61.59692667,-146.0185483,1,,,,
5,218,8,13,53,8086,200,78,61.597165,-146.0190433,1,,,,
5,218,8,13,54,8086,200,78,61.59741833,-146.0195033,1,,,,
5,218,8,13,55,8086,200,80,61.59768667,-146.0199267,1,,,,
5,218,8,13,56,8086,200,76,61.59797333,-146.0203033,1,,,,
5,218,8,14,35,8405,210,82,61.59430167,-146.0366167,0,,,,
5,218,8,14,36,8405,210,81,61.59398667,-146.0367617,0,,,,
5,218,8,16,53,8245,150,76,61.58356,-146.0529383,0,,,,
5,218,8,16,53,8245,150,78,61.58356,-146.0529383,0,,,,
5,218,8,16,54,8245,150,75,61.58366667,-146.0522967,0,,,,
5,218,8,19,1,8265,150,63,61.59601167,-145.9810483,0,,,,
5,218,8,19,2,8265,150,71,61.59601167,-145.9810483,1,,,,
5,218,8,19,9,8265,150,70,61.59365833,-145.982805,1,,,,
5,218,8,19,10,8265,150,72,61.59341833,-145.9833317,1,,,,
5,218,8,20,23,8225,240,72,61.5767,-145.992075,0,,,,
5,218,8,20,23,8225,240,75,61.5767,-145.992075,0,,,,
5,218,8,20,26,8225,240,75,61.57676833,-145.9907583,1,,,,
5,218,8,20,27,8225,240,72,61.57686333,-145.9901217,1,,,,
5,218,8,20,28,8225,240,72,61.57699833,-145.9895167,1,,,,
5,218,8,20,31,8225,240,72,61.57759833,-145.9879733,1,,,,
5,218,8,20,32,8225,240,72,61.57784833,-145.98756,1,,,,
5,218,8,20,33,8225,240,70,61.57811667,-145.98719,1,,,,
5,218,8,20,35,8225,240,69,61.57868833,-145.9865483,1,,,,
5,218,8,20,36,8225,240,69,61.57898333,-145.9862567,1,,,,
5,218,8,20,38,8225,240,71,61.57988667,-145.98543,0,,,,
5,218,8,20,40,8225,240,68,61.58049667,-145.9848983,0,,,,
5,218,8,20,42,8225,240,71,61.58080333,-145.98463,1,,,,
5,218,8,20,43,8225,240,69,61.58111,-145.9843617,1,,,,
5,218,8,20,44,8225,240,69,61.58172333,-145.9838183,0,,,,
5,218,8,20,46,8225,240,72,61.58203,-145.98354,1,,,,
5,218,8,20,48,8225,240,70,61.582635,-145.9829683,1,,,,
5,218,8,20,49,8225,240,70,61.582935,-145.9826767,1,,,,
5,218,8,20,50,8225,240,70,61.58323333,-145.982385,1,,,,
5,218,8,20,54,8225,240,70,61.58442333,-145.9811983,1,,,,
5,218,8,21,1,8245,150,81,61.58650667,-145.9790033,1,,,,
5,218,8,21,2,8245,150,81,61.5868,-145.978665,1,,,,
5,218,8,21,3,8245,150,81,61.58709333,-145.978325,1,,,,
5,218,8,21,26,8405,210,72,61.593735,-145.9704667,0,,,,
5,218,8,21,26,8405,210,69,61.593735,-145.9704667,0,,,,
5,218,8,21,53,8225,240,88,61.59141,-145.9573983,0,,,,
5,218,8,21,54,8225,240,84,61.59108833,-145.9573683,0,,,,
5,218,8,26,45,8383,90,77,61.51981833,-145.9649233,0,,,,
5,218,8,26,45,8383,90,78,61.51981833,-145.9649233,0,,,,
5,218,8,26,46,8383,90,76,61.51948667,-145.9649733,0,,,,
5,218,8,26,47,8383,90,77,61.51915667,-145.9650267,0,,,,
5,218,8,26,49,8383,90,77,61.51849333,-145.9651367,0,,,,
5,218,8,26,50,8383,90,75,61.51816333,-145.96519,0,,,,
5,218,8,26,50,8383,90,77,61.51816333,-145.96519,0,,,,
5,218,8,26,51,8383,90,76,61.51783167,-145.965245,0,,,,
5,218,8,26,52,8383,90,76,61.5175,-145.9653,1,,,,
5,218,8,27,13,8165,180,74,61.51081,-145.9681217,0,,,,
5,218,8,27,14,8165,180,72,61.51058167,-145.9686017,0,,,,
5,218,8,27,18,8165,180,72,61.51008333,-145.9711283,0,,,,
5,218,8,27,18,8165,180,81,61.51008333,-145.9711283,0,,,,
5,218,8,27,20,8165,180,83,61.510145,-145.9725467,0,,,,
